Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Relocation Beneficiaries Selected,Construction Started,Wooden Core Shelter Completed,Half-Concrete Core Shelter Completed,Relocation Completed,Core Shelter PDM,Relocation PDM,Training- Skilled Labour
PH083700000,PH083745000,PH083745006,Australian Red Cross,Leyte,Tabango,Gimarco,,41922,274,,,274,,,,,,,,,,,,
PH083700000,PH083745000,PH083745008,Australian Red Cross,Leyte,Tabango,Inangatan,,41922,239,,,239,,,,,,,,,,,,
PH083700000,PH083745000,PH083745008,Australian Red Cross,Leyte,Tabango,Inangatan,,41929,2,,,,,,,,,,,,,,,
PH083700000,PH083745000,PH083745008,Australian Red Cross,Leyte,Tabango,Inangatan,,41943,-2,,,,,,,,,,,,,,,
PH083700000,PH083745000,PH083745010,Australian Red Cross,Leyte,Tabango,Omaganhan,,41922,197,,,196,,,,,,,,,,,,
PH083700000,PH083745000,PH083745010,Australian Red Cross,Leyte,Tabango,Omaganhan,,41929,,,,1,,,,,,,,,,,,
PH083700000,PH083745000,PH083745010,Australian Red Cross,Leyte,Tabango,Omaganhan,,41943,,,,-1,,,,,,,,,,,,
PH083700000,PH083746000,PH083746001,IFRC,Leyte,Tabontabon,Amandangay,,41879,78,,,77,,,,,,,,,,,,
PH083700000,PH083746000,PH083746001,IFRC,Leyte,Tabontabon,Amandangay,,41901,,,,,,,,28,,,,,,,,
PH083700000,PH083746000,PH083746001,IFRC,Leyte,Tabontabon,Amandangay,,41922,,76,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746001,IFRC,Leyte,Tabontabon,Amandangay,,41929,,,,,,,,,,,,,,,,39
PH083700000,PH083746000,PH083746001,IFRC,Leyte,Tabontabon,Amandangay,,41936,4,,,,,,,3,,,,,,,,
PH083700000,PH083746000,PH083746002,IFRC,Leyte,Tabontabon,Aslum,,41879,49,,,49,,,,,,,,,,,,
PH083700000,PH083746000,PH083746002,IFRC,Leyte,Tabontabon,Aslum,,41901,,,,,,,,0,,,,,,,,
PH083700000,PH083746000,PH083746002,IFRC,Leyte,Tabontabon,Aslum,,41922,,47,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746002,IFRC,Leyte,Tabontabon,Aslum,,41936,8,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746003,IFRC,Leyte,Tabontabon,Balingasag,,41879,114,,,111,,,,,,,,,,,,
PH083700000,PH083746000,PH083746003,IFRC,Leyte,Tabontabon,Balingasag,,41901,,,,,,,,7,,,,,,,,
PH083700000,PH083746000,PH083746003,IFRC,Leyte,Tabontabon,Balingasag,,41922,,105,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746003,IFRC,Leyte,Tabontabon,Balingasag,,41936,-4,,,,,,,5,,,,,,,,
PH083700000,PH083746000,PH083746004,IFRC,Leyte,Tabontabon,Belisong,,41936,54,,,,,,,47,,,,,,,,
PH083700000,PH083746000,PH083746005,IFRC,Leyte,Tabontabon,Cambucao,,41879,30,,,30,,,,,,,,,,,,
PH083700000,PH083746000,PH083746005,IFRC,Leyte,Tabontabon,Cambucao,,41901,,,,,,,,11,,,,,,,,
PH083700000,PH083746000,PH083746005,IFRC,Leyte,Tabontabon,Cambucao,,41922,,30,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41839,,,,,,,,,,86,,86,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41846,,,,,,,,,,1,,1,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41853,,,,,,,,,,1,,1,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41858,,,,,,,,,,1,,1,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41878,124,,,123,,,,,,,,,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41901,,,,,,,,89,,,,,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41915,-1,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41922,,123,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746006,IFRC,Leyte,Tabontabon,Capahuan,,41936,1,,,,,,,3,,2,,,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41858,,,,,,,,,,3,,3,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41865,,,,,,,,,,15,,15,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41872,,,,,,,,,,13,,13,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41878,68,,,62,,,,,,,,,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41879,,,,,,,,,,13,,13,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41886,,,,,,,,,,14,,14,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41894,,,,,,,,,,9,,9,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41901,,,,,,,,79,,4,,4,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41908,,,,,,,,,,3,,2,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41922,,59,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41929,,,,,,,,,,2,,,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41936,-8,,,,,,,-1,,,,1,,,,
PH083700000,PH083746000,PH083746013,IFRC,Leyte,Tabontabon,District I Pob. (Quezon),,41943,,,,,,,,,,,,1,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41878,58,,,55,,,,,,,,,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41886,,,,,,,,,,21,,,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41894,,,,,,,,,,,,17,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41901,,,,,,,,66,,21,,5,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41908,,,,,,,,,,,,7,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41915,-2,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41922,,54,,,,,,,,,,7,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41929,,,,,,,,,,11,,6,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41936,-1,,,,,,,1,,4,,7,,,,
PH083700000,PH083746000,PH083746014,IFRC,Leyte,Tabontabon,District II Pob. (Rizal),,41943,,,,,,,,,,4,,7,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41878,63,,,57,,,,,,,,,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41901,,,,,,,,34,,,,,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41915,-1,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41922,,55,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41936,-5,,,,,,,,,11,,,,,,
PH083700000,PH083746000,PH083746015,IFRC,Leyte,Tabontabon,District III Pob. (Bonifacio),,41943,,,,,,,,,,3,,2,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41853,,,,,,,,,,4,,4,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41858,,,,,,,,,,12,,12,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41865,,,,,,,,,,11,,11,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41872,,,,,,,,,,13,,13,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41878,72,,,66,,,,,,,,,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41879,,,,,,,,,,13,,13,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41886,,,,,,,,,,14,,14,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41894,,,,,,,,,,3,,3,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41901,,,,,,,,70,,,,,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41915,-2,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41922,,65,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41929,,,,,,,,,,1,,1,,,,
PH083700000,PH083746000,PH083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41936,-5,,,,,,,1,,,,,,,,
PH083700000,PH083746000,PH083746007,IFRC,Leyte,Tabontabon,Guingawan,,41878,118,,,117,,,,,,,,,,,,
PH083700000,PH083746000,PH083746007,IFRC,Leyte,Tabontabon,Guingawan,,41901,,,,,,,,2,,,,,,,,
PH083700000,PH083746000,PH083746007,IFRC,Leyte,Tabontabon,Guingawan,,41922,,114,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746007,IFRC,Leyte,Tabontabon,Guingawan,,41936,-1,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746008,IFRC,Leyte,Tabontabon,Jabong,,41878,82,,,80,,,,,,,,,,,,
PH083700000,PH083746000,PH083746008,IFRC,Leyte,Tabontabon,Jabong,,41901,,,,,,,,65,,,,,,,,
PH083700000,PH083746000,PH083746008,IFRC,Leyte,Tabontabon,Jabong,,41922,,76,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746008,IFRC,Leyte,Tabontabon,Jabong,,41936,4,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746009,IFRC,Leyte,Tabontabon,Mercadohay,,41879,146,,,118,,,,,,,,,,,,
PH083700000,PH083746000,PH083746009,IFRC,Leyte,Tabontabon,Mercadohay,,41901,,,,,,,,61,,,,,,,,
PH083700000,PH083746000,PH083746009,IFRC,Leyte,Tabontabon,Mercadohay,,41922,,112,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746009,IFRC,Leyte,Tabontabon,Mercadohay,,41936,-18,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41839,,,,,,,,,,93,,93,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41846,,,,,,,,,,24,,24,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41853,,,,,,,,,,19,,19,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41858,,,,,,,,,,7,,7,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41878,62,,,61,,,,,,,,,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41901,,,,,,,,171,,,,,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41908,,,,,,,,,,7,,,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41922,,61,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746010,IFRC,Leyte,Tabontabon,Mering,,41936,5,,,,,,,1,,,,,,,,
PH083700000,PH083746000,PH083746011,IFRC,Leyte,Tabontabon,Mohon,,41879,48,,,47,,,,,,,,,,,,
PH083700000,PH083746000,PH083746011,IFRC,Leyte,Tabontabon,Mohon,,41901,,,,,,,,14,,,,,,,,
PH083700000,PH083746000,PH083746011,IFRC,Leyte,Tabontabon,Mohon,,41922,,48,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746011,IFRC,Leyte,Tabontabon,Mohon,,41936,1,,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746017,IFRC,Leyte,Tabontabon,San Pablo (Mooc),,41879,78,,,77,,,,,,,,,,,,
PH083700000,PH083746000,PH083746017,IFRC,Leyte,Tabontabon,San Pablo (Mooc),,41901,,,,,,,,73,,,,,,,,
PH083700000,PH083746000,PH083746017,IFRC,Leyte,Tabontabon,San Pablo (Mooc),,41922,,74,,,,,,,,,,,,,,
PH083700000,PH083746000,PH083746017,IFRC,Leyte,Tabontabon,San Pablo (Mooc),,41936,17,,,,,,,3,,,,,,,,
PH083700000,PH083747000,PH083747022,American Red Cross,Leyte,Tacloban City (Capital),Barangay 103-A (San Paglaum),,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083747000,PH083747061,American Red Cross,Leyte,Tacloban City (Capital),Barangay 37-A,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083747000,PH083747095,American Red Cross,Leyte,Tacloban City (Capital),Barangay 65,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083747000,PH083747110,American Red Cross,Leyte,Tacloban City (Capital),Barangay 79 (Marasbaras),,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083747000,PH083747151,American Red Cross,Leyte,Tacloban City (Capital),Barangay 83-C (San Jose),,41915,,,,,,,,,,,,,,,,
PH083700000,PH083747000,PH083747127,Australian DFAT,Leyte,Tacloban City (Capital),Barangay 93 (Bagacay),,41936,237,,,,,,,51,,,,2,,,,
PH083700000,PH083747000,PH083747127,Australian DFAT,Leyte,Tacloban City (Capital),Barangay 93 (Bagacay),,41943,,,,,,,,100,,25,,3,,,,
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41901,83,,,,,,,57,,6,6,,,,,
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41915,,65,,65,,,,,,14,3,,,,,
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41922,,,,,,,,,,2,3,,,,,
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41929,,,,,,,,,,,,,,,,64
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41936,,16,,,,,,,,,3,,,,,
PH083700000,PH083749000,PH083749001,Spanish Red Cross,Leyte,Tolosa,Burak,,41943,1,-16,,,,,,,,3,5,,,,,
PH083700000,PH083749000,PH083749002,Spanish Red Cross,Leyte,Tolosa,Canmogsay,,41915,1,,,,,,,,,,,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41820,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41829,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41849,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41878,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41880,,,,,,,,,,2,2,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41894,,,,,,,,,,7,7,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41901,117,,,,,,,93,,3,3,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41915,,60,,60,,,,,,7,3,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41922,,,,,,,,,,,3,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41936,,49,,,,,,,,7,,,,,,
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,DoÐa Brigida,,41943,7,-49,,47,,,,10,,9,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41830,,,,,,,,60,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41831,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41836,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41841,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41866,,,,,,,,,,2,2,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41867,,,,,,,,,,2,2,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41879,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41894,,,,,,,,,,5,5,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41901,65,60,,60,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41915,,,,,,,,-23,,11,2,,,,,
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,,41922,,,,,,,,,,,4,,,,,
PH083700000,PH083749000,PH083749005,Spanish Red Cross,Leyte,Tolosa,Malbog,,41915,1,,,,,,,,,,,,,,,
PH083700000,PH083749000,PH083749005,Spanish Red Cross,Leyte,Tolosa,Malbog,,41929,,,,,,,,,,,,,,,,21
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,,41832,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,,41901,48,,,,,,,11,,,,,,,,
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,,41943,-47,,,,,,,-10,,,,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41824,,,,,,,,125,,1,1,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41835,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41839,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41851,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41901,187,125,,126,,,,38,,,,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41915,,35,,35,,,,,,,,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41936,,2,,,,,,,,,,,,,,
PH083700000,PH083749000,PH083749007,Spanish Red Cross,Leyte,Tolosa,Opong,,41943,20,-1,,,,,,11,,,,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41807,,,,,,,,72,,1,1,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41840,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41841,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41848,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41901,114,72,,73,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41915,,1,,,,,,-15,,6,3,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41922,,,,,,,,,,,2,,,,,
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,,41943,1,,,42,,,,,,,,,,,,
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,,41818,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,,41839,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,,41841,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,,41901,42,,,,,,,36,,,,,,,,
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,,41943,11,,,22,,,,,,,,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41818,,,,,,,,92,,1,1,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41851,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41855,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41901,348,92,,92,,,,56,,,,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41915,,26,,26,,,,,,,,,,,,
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,,41943,-17,,,166,,,,13,,,,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41815,,,,,,,,74,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41834,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41838,,,,,,,,,,2,2,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41839,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41842,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41851,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41867,,,,,,,,,,2,2,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41871,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41873,,,,,,,,,,4,4,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41879,,,,,,,,,,8,8,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41887,,,,,,,,,,12,12,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41894,,,,,,,,,,6,6,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41901,80,74,,75,,,,2,,1,1,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41915,,,,,,,,,,11,3,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41922,,,,,,,,,,2,3,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41936,,1,,,,,,,,7,,,,,,
PH083700000,PH083749000,PH083749011,Spanish Red Cross,Leyte,Tolosa,San Vicente,,41943,,-1,,,,,,,,2,4,,,,,
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,,41828,,,,,,,,,,1,1,,,,,
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,,41901,11,,,,,,,1,,,,,,,,
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,,41915,,11,,11,,,,,,,,,,,,
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,,41929,,,,,,,,,,,,,,,,8
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,,41943,12,,,,,,,5,,,,,,,,
PH083700000,PH083749000,PH083749013,Spanish Red Cross,Leyte,Tolosa,Telegrafo,,41915,83,60,,60,,,,12,,,,,,,,
PH083700000,PH083749000,PH083749013,Spanish Red Cross,Leyte,Tolosa,Telegrafo,,41936,,2,,,,,,,,,,,,,,
PH083700000,PH083749000,PH083749013,Spanish Red Cross,Leyte,Tolosa,Telegrafo,,41943,,-2,,,,,,,,,,,,,,
PH083700000,PH083750000,PH083750006,IFRC,Leyte,Tunga,San Roque,,41915,45,,,,,,,,,,,,,,,
PH083700000,PH083750000,PH083750006,IFRC,Leyte,Tunga,San Roque,,41929,,45,,,,,,,,,,,,,,
PH083700000,PH083750000,PH083750007,IFRC,Leyte,Tunga,San Vicente (Pob.),,41915,49,,,,,,,31,,,,,,,,
PH083700000,PH083750000,PH083750007,IFRC,Leyte,Tunga,San Vicente (Pob.),,41929,,46,,,,,,,,,,,,,,
PH083700000,PH083750000,PH083750007,IFRC,Leyte,Tunga,San Vicente (Pob.),,41936,-1,,,,,,,,,,,,,,,
PH175300000,PH175307000,PH175307001,Bahrain Red Crescent,Palawan,Busuanga,Bogtong,,41887,,,,,,,,,,3,3,,,,,
PH175300000,PH175307000,PH175307001,Bahrain Red Crescent,Palawan,Busuanga,Bogtong,,41908,,,,,,,,,,,,,,,,8
PH175300000,PH175307000,PH175307002,Bahrain Red Crescent,Palawan,Busuanga,Buluang,,41908,,,,,,,,,,,,,,,,8
